Date,Calendar Year,Month Name,Month Number,Quarter,ID
08/01/1970,1970,January,1,Q1,25575
09/01/1970,1970,January,1,Q1,25576
10/01/1970,1970,January,1,Q1,25577
11/01/1970,1970,January,1,Q1,25578
12/01/1970,1970,January,1,Q1,25579
13/01/1970,1970,January,1,Q1,25580
14/01/1970,1970,January,1,Q1,25581
15/01/1970,1970,January,1,Q1,25582
16/01/1970,1970,January,1,Q1,25583
17/01/1970,1970,January,1,Q1,25584
18/01/1970,1970,January,1,Q1,25585
19/01/1970,1970,January,1,Q1,25586
20/01/1970,1970,January,1,Q1,25587
21/01/1970,1970,January,1,Q1,25588
22/01/1970,1970,January,1,Q1,25589
23/01/1970,1970,January,1,Q1,25590
24/01/1970,1970,January,1,Q1,25591
25/01/1970,1970,January,1,Q1,25592
26/01/1970,1970,January,1,Q1,25593
27/01/1970,1970,January,1,Q1,25594
28/01/1970,1970,January,1,Q1,25595
29/01/1970,1970,January,1,Q1,25596
30/01/1970,1970,January,1,Q1,25597
31/01/1970,1970,January,1,Q1,25598
01/01/1971,1971,January,1,Q1,25933
02/01/1971,1971,January,1,Q1,25934
03/01/1971,1971,January,1,Q1,25935
04/01/1971,1971,January,1,Q1,25936
05/01/1971,1971,January,1,Q1,25937
06/01/1971,1971,January,1,Q1,25938
07/01/1971,1971,January,1,Q1,25939
08/01/1971,1971,January,1,Q1,25940
09/01/1971,1971,January,1,Q1,25941
10/01/1971,1971,January,1,Q1,25942
11/01/1971,1971,January,1,Q1,25943
12/01/1971,1971,January,1,Q1,25944
13/01/1971,1971,January,1,Q1,25945
14/01/1971,1971,January,1,Q1,25946
15/01/1971,1971,January,1,Q1,25947
16/01/1971,1971,January,1,Q1,25948
17/01/1971,1971,January,1,Q1,25949
18/01/1971,1971,January,1,Q1,25950
19/01/1971,1971,January,1,Q1,25951
20/01/1971,1971,January,1,Q1,25952
21/01/1971,1971,January,1,Q1,25953
22/01/1971,1971,January,1,Q1,25954
23/01/1971,1971,January,1,Q1,25955
24/01/1971,1971,January,1,Q1,25956
25/01/1971,1971,January,1,Q1,25957
26/01/1971,1971,January,1,Q1,25958
27/01/1971,1971,January,1,Q1,25959
28/01/1971,1971,January,1,Q1,25960
29/01/1971,1971,January,1,Q1,25961
30/01/1971,1971,January,1,Q1,25962
31/01/1971,1971,January,1,Q1,25963
01/01/1972,1972,January,1,Q1,26298
02/01/1972,1972,January,1,Q1,26299
03/01/1972,1972,January,1,Q1,26300
04/01/1972,1972,January,1,Q1,26301
05/01/1972,1972,January,1,Q1,26302
06/01/1972,1972,January,1,Q1,26303
07/01/1972,1972,January,1,Q1,26304
08/01/1972,1972,January,1,Q1,26305
09/01/1972,1972,January,1,Q1,26306
10/01/1972,1972,January,1,Q1,26307
11/01/1972,1972,January,1,Q1,26308
12/01/1972,1972,January,1,Q1,26309
13/01/1972,1972,January,1,Q1,26310
14/01/1972,1972,January,1,Q1,26311
15/01/1972,1972,January,1,Q1,26312
16/01/1972,1972,January,1,Q1,26313
17/01/1972,1972,January,1,Q1,26314
18/01/1972,1972,January,1,Q1,26315
19/01/1972,1972,January,1,Q1,26316
20/01/1972,1972,January,1,Q1,26317
21/01/1972,1972,January,1,Q1,26318
22/01/1972,1972,January,1,Q1,26319
23/01/1972,1972,January,1,Q1,26320
24/01/1972,1972,January,1,Q1,26321
25/01/1972,1972,January,1,Q1,26322
26/01/1972,1972,January,1,Q1,26323
27/01/1972,1972,January,1,Q1,26324
28/01/1972,1972,January,1,Q1,26325
29/01/1972,1972,January,1,Q1,26326
30/01/1972,1972,January,1,Q1,26327
31/01/1972,1972,January,1,Q1,26328
01/01/1973,1973,January,1,Q1,26664
02/01/1973,1973,January,1,Q1,26665
03/01/1973,1973,January,1,Q1,26666
04/01/1973,1973,January,1,Q1,26667
05/01/1973,1973,January,1,Q1,26668
06/01/1973,1973,January,1,Q1,26669
07/01/1973,1973,January,1,Q1,26670
08/01/1973,1973,January,1,Q1,26671
09/01/1973,1973,January,1,Q1,26672
10/01/1973,1973,January,1,Q1,26673
11/01/1973,1973,January,1,Q1,26674
12/01/1973,1973,January,1,Q1,26675
13/01/1973,1973,January,1,Q1,26676
14/01/1973,1973,January,1,Q1,26677
15/01/1973,1973,January,1,Q1,26678
16/01/1973,1973,January,1,Q1,26679
17/01/1973,1973,January,1,Q1,26680
18/01/1973,1973,January,1,Q1,26681
19/01/1973,1973,January,1,Q1,26682
20/01/1973,1973,January,1,Q1,26683
21/01/1973,1973,January,1,Q1,26684
22/01/1973,1973,January,1,Q1,26685
23/01/1973,1973,January,1,Q1,26686
24/01/1973,1973,January,1,Q1,26687
25/01/1973,1973,January,1,Q1,26688
26/01/1973,1973,January,1,Q1,26689
27/01/1973,1973,January,1,Q1,26690
28/01/1973,1973,January,1,Q1,26691
29/01/1973,1973,January,1,Q1,26692
30/01/1973,1973,January,1,Q1,26693
31/01/1973,1973,January,1,Q1,26694
01/01/1974,1974,January,1,Q1,27029
02/01/1974,1974,January,1,Q1,27030
03/01/1974,1974,January,1,Q1,27031
04/01/1974,1974,January,1,Q1,27032
05/01/1974,1974,January,1,Q1,27033
06/01/1974,1974,January,1,Q1,27034
07/01/1974,1974,January,1,Q1,27035
08/01/1974,1974,January,1,Q1,27036
09/01/1974,1974,January,1,Q1,27037
10/01/1974,1974,January,1,Q1,27038
11/01/1974,1974,January,1,Q1,27039
12/01/1974,1974,January,1,Q1,27040
13/01/1974,1974,January,1,Q1,27041
14/01/1974,1974,January,1,Q1,27042
15/01/1974,1974,January,1,Q1,27043
16/01/1974,1974,January,1,Q1,27044
17/01/1974,1974,January,1,Q1,27045
18/01/1974,1974,January,1,Q1,27046
19/01/1974,1974,January,1,Q1,27047
20/01/1974,1974,January,1,Q1,27048
21/01/1974,1974,January,1,Q1,27049
22/01/1974,1974,January,1,Q1,27050
23/01/1974,1974,January,1,Q1,27051
24/01/1974,1974,January,1,Q1,27052
25/01/1974,1974,January,1,Q1,27053
26/01/1974,1974,January,1,Q1,27054
27/01/1974,1974,January,1,Q1,27055
28/01/1974,1974,January,1,Q1,27056
29/01/1974,1974,January,1,Q1,27057
30/01/1974,1974,January,1,Q1,27058
31/01/1974,1974,January,1,Q1,27059
01/01/1975,1975,January,1,Q1,27394
02/01/1975,1975,January,1,Q1,27395
03/01/1975,1975,January,1,Q1,27396
04/01/1975,1975,January,1,Q1,27397
05/01/1975,1975,January,1,Q1,27398
06/01/1975,1975,January,1,Q1,27399
07/01/1975,1975,January,1,Q1,27400
08/01/1975,1975,January,1,Q1,27401
09/01/1975,1975,January,1,Q1,27402
10/01/1975,1975,January,1,Q1,27403
11/01/1975,1975,January,1,Q1,27404
12/01/1975,1975,January,1,Q1,27405
13/01/1975,1975,January,1,Q1,27406
14/01/1975,1975,January,1,Q1,27407
15/01/1975,1975,January,1,Q1,27408
16/01/1975,1975,January,1,Q1,27409
17/01/1975,1975,January,1,Q1,27410
18/01/1975,1975,January,1,Q1,27411
19/01/1975,1975,January,1,Q1,27412
20/01/1975,1975,January,1,Q1,27413
21/01/1975,1975,January,1,Q1,27414
22/01/1975,1975,January,1,Q1,27415
23/01/1975,1975,January,1,Q1,27416
24/01/1975,1975,January,1,Q1,27417
25/01/1975,1975,January,1,Q1,27418
26/01/1975,1975,January,1,Q1,27419
27/01/1975,1975,January,1,Q1,27420
28/01/1975,1975,January,1,Q1,27421
29/01/1975,1975,January,1,Q1,27422
30/01/1975,1975,January,1,Q1,27423
31/01/1975,1975,January,1,Q1,27424
01/01/1976,1976,January,1,Q1,27759
02/01/1976,1976,January,1,Q1,27760
03/01/1976,1976,January,1,Q1,27761
04/01/1976,1976,January,1,Q1,27762
05/01/1976,1976,January,1,Q1,27763
06/01/1976,1976,January,1,Q1,27764
07/01/1976,1976,January,1,Q1,27765
08/01/1976,1976,January,1,Q1,27766
09/01/1976,1976,January,1,Q1,27767
10/01/1976,1976,January,1,Q1,27768
11/01/1976,1976,January,1,Q1,27769
12/01/1976,1976,January,1,Q1,27770
13/01/1976,1976,January,1,Q1,27771
14/01/1976,1976,January,1,Q1,27772
15/01/1976,1976,January,1,Q1,27773
16/01/1976,1976,January,1,Q1,27774
17/01/1976,1976,January,1,Q1,27775
18/01/1976,1976,January,1,Q1,27776
19/01/1976,1976,January,1,Q1,27777
20/01/1976,1976,January,1,Q1,27778
21/01/1976,1976,January,1,Q1,27779
22/01/1976,1976,January,1,Q1,27780
23/01/1976,1976,January,1,Q1,27781
24/01/1976,1976,January,1,Q1,27782
25/01/1976,1976,January,1,Q1,27783
26/01/1976,1976,January,1,Q1,27784
27/01/1976,1976,January,1,Q1,27785
28/01/1976,1976,January,1,Q1,27786
29/01/1976,1976,January,1,Q1,27787
30/01/1976,1976,January,1,Q1,27788
31/01/1976,1976,January,1,Q1,27789
01/01/1977,1977,January,1,Q1,28125
02/01/1977,1977,January,1,Q1,28126
03/01/1977,1977,January,1,Q1,28127
04/01/1977,1977,January,1,Q1,28128
05/01/1977,1977,January,1,Q1,28129
06/01/1977,1977,January,1,Q1,28130
07/01/1977,1977,January,1,Q1,28131
08/01/1977,1977,January,1,Q1,28132
09/01/1977,1977,January,1,Q1,28133
10/01/1977,1977,January,1,Q1,28134
11/01/1977,1977,January,1,Q1,28135
12/01/1977,1977,January,1,Q1,28136
13/01/1977,1977,January,1,Q1,28137
14/01/1977,1977,January,1,Q1,28138
15/01/1977,1977,January,1,Q1,28139
16/01/1977,1977,January,1,Q1,28140
17/01/1977,1977,January,1,Q1,28141
18/01/1977,1977,January,1,Q1,28142
19/01/1977,1977,January,1,Q1,28143
20/01/1977,1977,January,1,Q1,28144
21/01/1977,1977,January,1,Q1,28145
22/01/1977,1977,January,1,Q1,28146
23/01/1977,1977,January,1,Q1,28147
24/01/1977,1977,January,1,Q1,28148
25/01/1977,1977,January,1,Q1,28149
26/01/1977,1977,January,1,Q1,28150
27/01/1977,1977,January,1,Q1,28151
28/01/1977,1977,January,1,Q1,28152
29/01/1977,1977,January,1,Q1,28153
30/01/1977,1977,January,1,Q1,28154
31/01/1977,1977,January,1,Q1,28155
01/01/1978,1978,January,1,Q1,28490
02/01/1978,1978,January,1,Q1,28491
03/01/1978,1978,January,1,Q1,28492
04/01/1978,1978,January,1,Q1,28493
05/01/1978,1978,January,1,Q1,28494
06/01/1978,1978,January,1,Q1,28495
07/01/1978,1978,January,1,Q1,28496
08/01/1978,1978,January,1,Q1,28497
09/01/1978,1978,January,1,Q1,28498
10/01/1978,1978,January,1,Q1,28499
11/01/1978,1978,January,1,Q1,28500
12/01/1978,1978,January,1,Q1,28501
13/01/1978,1978,January,1,Q1,28502
14/01/1978,1978,January,1,Q1,28503
15/01/1978,1978,January,1,Q1,28504
16/01/1978,1978,January,1,Q1,28505
17/01/1978,1978,January,1,Q1,28506
18/01/1978,1978,January,1,Q1,28507
19/01/1978,1978,January,1,Q1,28508
20/01/1978,1978,January,1,Q1,28509
21/01/1978,1978,January,1,Q1,28510
22/01/1978,1978,January,1,Q1,28511
23/01/1978,1978,January,1,Q1,28512
24/01/1978,1978,January,1,Q1,28513
25/01/1978,1978,January,1,Q1,28514
26/01/1978,1978,January,1,Q1,28515
27/01/1978,1978,January,1,Q1,28516
28/01/1978,1978,January,1,Q1,28517
29/01/1978,1978,January,1,Q1,28518
30/01/1978,1978,January,1,Q1,28519
31/01/1978,1978,January,1,Q1,28520
01/01/1979,1979,January,1,Q1,28855
02/01/1979,1979,January,1,Q1,28856
03/01/1979,1979,January,1,Q1,28857
04/01/1979,1979,January,1,Q1,28858
05/01/1979,1979,January,1,Q1,28859
06/01/1979,1979,January,1,Q1,28860
07/01/1979,1979,January,1,Q1,28861
08/01/1979,1979,January,1,Q1,28862
09/01/1979,1979,January,1,Q1,28863
10/01/1979,1979,January,1,Q1,28864
11/01/1979,1979,January,1,Q1,28865
12/01/1979,1979,January,1,Q1,28866
13/01/1979,1979,January,1,Q1,28867
14/01/1979,1979,January,1,Q1,28868
15/01/1979,1979,January,1,Q1,28869
16/01/1979,1979,January,1,Q1,28870
17/01/1979,1979,January,1,Q1,28871
18/01/1979,1979,January,1,Q1,28872
19/01/1979,1979,January,1,Q1,28873
20/01/1979,1979,January,1,Q1,28874
21/01/1979,1979,January,1,Q1,28875
22/01/1979,1979,January,1,Q1,28876
23/01/1979,1979,January,1,Q1,28877
24/01/1979,1979,January,1,Q1,28878
25/01/1979,1979,January,1,Q1,28879
26/01/1979,1979,January,1,Q1,28880
27/01/1979,1979,January,1,Q1,28881
28/01/1979,1979,January,1,Q1,28882
29/01/1979,1979,January,1,Q1,28883
30/01/1979,1979,January,1,Q1,28884
31/01/1979,1979,January,1,Q1,28885
01/01/1980,1980,January,1,Q1,29220
02/01/1980,1980,January,1,Q1,29221
03/01/1980,1980,January,1,Q1,29222
04/01/1980,1980,January,1,Q1,29223
05/01/1980,1980,January,1,Q1,29224
06/01/1980,1980,January,1,Q1,29225
07/01/1980,1980,January,1,Q1,29226
08/01/1980,1980,January,1,Q1,29227
09/01/1980,1980,January,1,Q1,29228
10/01/1980,1980,January,1,Q1,29229
11/01/1980,1980,January,1,Q1,29230
12/01/1980,1980,January,1,Q1,29231
13/01/1980,1980,January,1,Q1,29232
14/01/1980,1980,January,1,Q1,29233
15/01/1980,1980,January,1,Q1,29234
16/01/1980,1980,January,1,Q1,29235
17/01/1980,1980,January,1,Q1,29236
18/01/1980,1980,January,1,Q1,29237
19/01/1980,1980,January,1,Q1,29238
20/01/1980,1980,January,1,Q1,29239
21/01/1980,1980,January,1,Q1,29240
22/01/1980,1980,January,1,Q1,29241
23/01/1980,1980,January,1,Q1,29242
24/01/1980,1980,January,1,Q1,29243
25/01/1980,1980,January,1,Q1,29244
26/01/1980,1980,January,1,Q1,29245
27/01/1980,1980,January,1,Q1,29246
28/01/1980,1980,January,1,Q1,29247
29/01/1980,1980,January,1,Q1,29248
30/01/1980,1980,January,1,Q1,29249
31/01/1980,1980,January,1,Q1,29250
01/01/1981,1981,January,1,Q1,29586
02/01/1981,1981,January,1,Q1,29587
03/01/1981,1981,January,1,Q1,29588
04/01/1981,1981,January,1,Q1,29589
05/01/1981,1981,January,1,Q1,29590
06/01/1981,1981,January,1,Q1,29591
07/01/1981,1981,January,1,Q1,29592
08/01/1981,1981,January,1,Q1,29593
09/01/1981,1981,January,1,Q1,29594
10/01/1981,1981,January,1,Q1,29595
11/01/1981,1981,January,1,Q1,29596
12/01/1981,1981,January,1,Q1,29597
13/01/1981,1981,January,1,Q1,29598
14/01/1981,1981,January,1,Q1,29599
15/01/1981,1981,January,1,Q1,29600
16/01/1981,1981,January,1,Q1,29601
17/01/1981,1981,January,1,Q1,29602
18/01/1981,1981,January,1,Q1,29603
19/01/1981,1981,January,1,Q1,29604
20/01/1981,1981,January,1,Q1,29605
21/01/1981,1981,January,1,Q1,29606
22/01/1981,1981,January,1,Q1,29607
23/01/1981,1981,January,1,Q1,29608
24/01/1981,1981,January,1,Q1,29609
25/01/1981,1981,January,1,Q1,29610
26/01/1981,1981,January,1,Q1,29611
27/01/1981,1981,January,1,Q1,29612
28/01/1981,1981,January,1,Q1,29613
29/01/1981,1981,January,1,Q1,29614
30/01/1981,1981,January,1,Q1,29615
31/01/1981,1981,January,1,Q1,29616
01/01/1982,1982,January,1,Q1,29951
02/01/1982,1982,January,1,Q1,29952
03/01/1982,1982,January,1,Q1,29953
04/01/1982,1982,January,1,Q1,29954
05/01/1982,1982,January,1,Q1,29955
06/01/1982,1982,January,1,Q1,29956
07/01/1982,1982,January,1,Q1,29957
08/01/1982,1982,January,1,Q1,29958
09/01/1982,1982,January,1,Q1,29959
10/01/1982,1982,January,1,Q1,29960
11/01/1982,1982,January,1,Q1,29961
12/01/1982,1982,January,1,Q1,29962
13/01/1982,1982,January,1,Q1,29963
14/01/1982,1982,January,1,Q1,29964
15/01/1982,1982,January,1,Q1,29965
16/01/1982,1982,January,1,Q1,29966
17/01/1982,1982,January,1,Q1,29967
18/01/1982,1982,January,1,Q1,29968
19/01/1982,1982,January,1,Q1,29969
20/01/1982,1982,January,1,Q1,29970
21/01/1982,1982,January,1,Q1,29971
22/01/1982,1982,January,1,Q1,29972
23/01/1982,1982,January,1,Q1,29973
24/01/1982,1982,January,1,Q1,29974
25/01/1982,1982,January,1,Q1,29975
26/01/1982,1982,January,1,Q1,29976
27/01/1982,1982,January,1,Q1,29977
28/01/1982,1982,January,1,Q1,29978
29/01/1982,1982,January,1,Q1,29979
30/01/1982,1982,January,1,Q1,29980
31/01/1982,1982,January,1,Q1,29981
01/01/1983,1983,January,1,Q1,30316
02/01/1983,1983,January,1,Q1,30317
03/01/1983,1983,January,1,Q1,30318
04/01/1983,1983,January,1,Q1,30319
05/01/1983,1983,January,1,Q1,30320
06/01/1983,1983,January,1,Q1,30321
07/01/1983,1983,January,1,Q1,30322
08/01/1983,1983,January,1,Q1,30323
09/01/1983,1983,January,1,Q1,30324
10/01/1983,1983,January,1,Q1,30325
11/01/1983,1983,January,1,Q1,30326
12/01/1983,1983,January,1,Q1,30327
13/01/1983,1983,January,1,Q1,30328
14/01/1983,1983,January,1,Q1,30329
15/01/1983,1983,January,1,Q1,30330
16/01/1983,1983,January,1,Q1,30331
17/01/1983,1983,January,1,Q1,30332
18/01/1983,1983,January,1,Q1,30333
19/01/1983,1983,January,1,Q1,30334
20/01/1983,1983,January,1,Q1,30335
21/01/1983,1983,January,1,Q1,30336
22/01/1983,1983,January,1,Q1,30337
23/01/1983,1983,January,1,Q1,30338
24/01/1983,1983,January,1,Q1,30339
25/01/1983,1983,January,1,Q1,30340
26/01/1983,1983,January,1,Q1,30341
27/01/1983,1983,January,1,Q1,30342
28/01/1983,1983,January,1,Q1,30343
29/01/1983,1983,January,1,Q1,30344
30/01/1983,1983,January,1,Q1,30345
31/01/1983,1983,January,1,Q1,30346
01/01/1984,1984,January,1,Q1,30681
02/01/1984,1984,January,1,Q1,30682
03/01/1984,1984,January,1,Q1,30683
04/01/1984,1984,January,1,Q1,30684
05/01/1984,1984,January,1,Q1,30685
06/01/1984,1984,January,1,Q1,30686
07/01/1984,1984,January,1,Q1,30687
08/01/1984,1984,January,1,Q1,30688
09/01/1984,1984,January,1,Q1,30689
10/01/1984,1984,January,1,Q1,30690
11/01/1984,1984,January,1,Q1,30691
12/01/1984,1984,January,1,Q1,30692
13/01/1984,1984,January,1,Q1,30693
14/01/1984,1984,January,1,Q1,30694
15/01/1984,1984,January,1,Q1,30695
16/01/1984,1984,January,1,Q1,30696
17/01/1984,1984,January,1,Q1,30697
18/01/1984,1984,January,1,Q1,30698
19/01/1984,1984,January,1,Q1,30699
20/01/1984,1984,January,1,Q1,30700
21/01/1984,1984,January,1,Q1,30701
22/01/1984,1984,January,1,Q1,30702
23/01/1984,1984,January,1,Q1,30703
24/01/1984,1984,January,1,Q1,30704
25/01/1984,1984,January,1,Q1,30705
26/01/1984,1984,January,1,Q1,30706
27/01/1984,1984,January,1,Q1,30707
28/01/1984,1984,January,1,Q1,30708
29/01/1984,1984,January,1,Q1,30709
30/01/1984,1984,January,1,Q1,30710
31/01/1984,1984,January,1,Q1,30711
01/01/1985,1985,January,1,Q1,31047
02/01/1985,1985,January,1,Q1,31048
03/01/1985,1985,January,1,Q1,31049
04/01/1985,1985,January,1,Q1,31050
05/01/1985,1985,January,1,Q1,31051
06/01/1985,1985,January,1,Q1,31052
07/01/1985,1985,January,1,Q1,31053
08/01/1985,1985,January,1,Q1,31054
09/01/1985,1985,January,1,Q1,31055
10/01/1985,1985,January,1,Q1,31056
11/01/1985,1985,January,1,Q1,31057
12/01/1985,1985,January,1,Q1,31058
13/01/1985,1985,January,1,Q1,31059
14/01/1985,1985,January,1,Q1,31060
15/01/1985,1985,January,1,Q1,31061
16/01/1985,1985,January,1,Q1,31062
17/01/1985,1985,January,1,Q1,31063
18/01/1985,1985,January,1,Q1,31064
19/01/1985,1985,January,1,Q1,31065
20/01/1985,1985,January,1,Q1,31066
21/01/1985,1985,January,1,Q1,31067
22/01/1985,1985,January,1,Q1,31068
23/01/1985,1985,January,1,Q1,31069
24/01/1985,1985,January,1,Q1,31070
25/01/1985,1985,January,1,Q1,31071
26/01/1985,1985,January,1,Q1,31072
27/01/1985,1985,January,1,Q1,31073
28/01/1985,1985,January,1,Q1,31074
29/01/1985,1985,January,1,Q1,31075
30/01/1985,1985,January,1,Q1,31076
31/01/1985,1985,January,1,Q1,31077
01/01/1986,1986,January,1,Q1,31412
02/01/1986,1986,January,1,Q1,31413
03/01/1986,1986,January,1,Q1,31414
04/01/1986,1986,January,1,Q1,31415
05/01/1986,1986,January,1,Q1,31416
06/01/1986,1986,January,1,Q1,31417
07/01/1986,1986,January,1,Q1,31418
08/01/1986,1986,January,1,Q1,31419
09/01/1986,1986,January,1,Q1,31420
10/01/1986,1986,January,1,Q1,31421
11/01/1986,1986,January,1,Q1,31422
12/01/1986,1986,January,1,Q1,31423
13/01/1986,1986,January,1,Q1,31424
14/01/1986,1986,January,1,Q1,31425
15/01/1986,1986,January,1,Q1,31426
16/01/1986,1986,January,1,Q1,31427
17/01/1986,1986,January,1,Q1,31428
18/01/1986,1986,January,1,Q1,31429
19/01/1986,1986,January,1,Q1,31430
20/01/1986,1986,January,1,Q1,31431
21/01/1986,1986,January,1,Q1,31432
22/01/1986,1986,January,1,Q1,31433
23/01/1986,1986,January,1,Q1,31434
24/01/1986,1986,January,1,Q1,31435
25/01/1986,1986,January,1,Q1,31436
26/01/1986,1986,January,1,Q1,31437
27/01/1986,1986,January,1,Q1,31438
28/01/1986,1986,January,1,Q1,31439
29/01/1986,1986,January,1,Q1,31440
30/01/1986,1986,January,1,Q1,31441
31/01/1986,1986,January,1,Q1,31442
01/01/1987,1987,January,1,Q1,31777
02/01/1987,1987,January,1,Q1,31778
03/01/1987,1987,January,1,Q1,31779
04/01/1987,1987,January,1,Q1,31780
05/01/1987,1987,January,1,Q1,31781
06/01/1987,1987,January,1,Q1,31782
07/01/1987,1987,January,1,Q1,31783
08/01/1987,1987,January,1,Q1,31784
09/01/1987,1987,January,1,Q1,31785
10/01/1987,1987,January,1,Q1,31786
11/01/1987,1987,January,1,Q1,31787
12/01/1987,1987,January,1,Q1,31788
13/01/1987,1987,January,1,Q1,31789
14/01/1987,1987,January,1,Q1,31790
15/01/1987,1987,January,1,Q1,31791
16/01/1987,1987,January,1,Q1,31792
17/01/1987,1987,January,1,Q1,31793
18/01/1987,1987,January,1,Q1,31794
19/01/1987,1987,January,1,Q1,31795
20/01/1987,1987,January,1,Q1,31796
21/01/1987,1987,January,1,Q1,31797
22/01/1987,1987,January,1,Q1,31798
23/01/1987,1987,January,1,Q1,31799
24/01/1987,1987,January,1,Q1,31800
25/01/1987,1987,January,1,Q1,31801
26/01/1987,1987,January,1,Q1,31802
27/01/1987,1987,January,1,Q1,31803
28/01/1987,1987,January,1,Q1,31804
29/01/1987,1987,January,1,Q1,31805
30/01/1987,1987,January,1,Q1,31806
31/01/1987,1987,January,1,Q1,31807
01/01/1988,1988,January,1,Q1,32142
02/01/1988,1988,January,1,Q1,32143
03/01/1988,1988,January,1,Q1,32144
04/01/1988,1988,January,1,Q1,32145
05/01/1988,1988,January,1,Q1,32146
06/01/1988,1988,January,1,Q1,32147
07/01/1988,1988,January,1,Q1,32148
08/01/1988,1988,January,1,Q1,32149
09/01/1988,1988,January,1,Q1,32150
10/01/1988,1988,January,1,Q1,32151
11/01/1988,1988,January,1,Q1,32152
12/01/1988,1988,January,1,Q1,32153
13/01/1988,1988,January,1,Q1,32154
14/01/1988,1988,January,1,Q1,32155
15/01/1988,1988,January,1,Q1,32156
16/01/1988,1988,January,1,Q1,32157
17/01/1988,1988,January,1,Q1,32158
18/01/1988,1988,January,1,Q1,32159
19/01/1988,1988,January,1,Q1,32160
20/01/1988,1988,January,1,Q1,32161
21/01/1988,1988,January,1,Q1,32162
22/01/1988,1988,January,1,Q1,32163
23/01/1988,1988,January,1,Q1,32164
24/01/1988,1988,January,1,Q1,32165
25/01/1988,1988,January,1,Q1,32166
26/01/1988,1988,January,1,Q1,32167
27/01/1988,1988,January,1,Q1,32168
28/01/1988,1988,January,1,Q1,32169
29/01/1988,1988,January,1,Q1,32170
30/01/1988,1988,January,1,Q1,32171
31/01/1988,1988,January,1,Q1,32172
01/01/1989,1989,January,1,Q1,32508
02/01/1989,1989,January,1,Q1,32509
03/01/1989,1989,January,1,Q1,32510
04/01/1989,1989,January,1,Q1,32511
05/01/1989,1989,January,1,Q1,32512
06/01/1989,1989,January,1,Q1,32513
07/01/1989,1989,January,1,Q1,32514
08/01/1989,1989,January,1,Q1,32515
09/01/1989,1989,January,1,Q1,32516
10/01/1989,1989,January,1,Q1,32517
11/01/1989,1989,January,1,Q1,32518
12/01/1989,1989,January,1,Q1,32519
13/01/1989,1989,January,1,Q1,32520
14/01/1989,1989,January,1,Q1,32521
15/01/1989,1989,January,1,Q1,32522
16/01/1989,1989,January,1,Q1,32523
17/01/1989,1989,January,1,Q1,32524
18/01/1989,1989,January,1,Q1,32525
19/01/1989,1989,January,1,Q1,32526
20/01/1989,1989,January,1,Q1,32527
21/01/1989,1989,January,1,Q1,32528
22/01/1989,1989,January,1,Q1,32529
23/01/1989,1989,January,1,Q1,32530
24/01/1989,1989,January,1,Q1,32531
25/01/1989,1989,January,1,Q1,32532
26/01/1989,1989,January,1,Q1,32533
27/01/1989,1989,January,1,Q1,32534
28/01/1989,1989,January,1,Q1,32535
29/01/1989,1989,January,1,Q1,32536
30/01/1989,1989,January,1,Q1,32537
31/01/1989,1989,January,1,Q1,32538
01/01/1990,1990,January,1,Q1,32873
02/01/1990,1990,January,1,Q1,32874
03/01/1990,1990,January,1,Q1,32875
04/01/1990,1990,January,1,Q1,32876
05/01/1990,1990,January,1,Q1,32877
06/01/1990,1990,January,1,Q1,32878
07/01/1990,1990,January,1,Q1,32879
08/01/1990,1990,January,1,Q1,32880
09/01/1990,1990,January,1,Q1,32881
10/01/1990,1990,January,1,Q1,32882
11/01/1990,1990,January,1,Q1,32883
12/01/1990,1990,January,1,Q1,32884
13/01/1990,1990,January,1,Q1,32885
14/01/1990,1990,January,1,Q1,32886
15/01/1990,1990,January,1,Q1,32887
16/01/1990,1990,January,1,Q1,32888
17/01/1990,1990,January,1,Q1,32889
18/01/1990,1990,January,1,Q1,32890
19/01/1990,1990,January,1,Q1,32891
20/01/1990,1990,January,1,Q1,32892
21/01/1990,1990,January,1,Q1,32893
22/01/1990,1990,January,1,Q1,32894
23/01/1990,1990,January,1,Q1,32895
24/01/1990,1990,January,1,Q1,32896
25/01/1990,1990,January,1,Q1,32897
26/01/1990,1990,January,1,Q1,32898
27/01/1990,1990,January,1,Q1,32899
28/01/1990,1990,January,1,Q1,32900
29/01/1990,1990,January,1,Q1,32901
30/01/1990,1990,January,1,Q1,32902
31/01/1990,1990,January,1,Q1,32903
01/01/1991,1991,January,1,Q1,33238
02/01/1991,1991,January,1,Q1,33239
03/01/1991,1991,January,1,Q1,33240
04/01/1991,1991,January,1,Q1,33241
05/01/1991,1991,January,1,Q1,33242
06/01/1991,1991,January,1,Q1,33243
07/01/1991,1991,January,1,Q1,33244
08/01/1991,1991,January,1,Q1,33245
09/01/1991,1991,January,1,Q1,33246
10/01/1991,1991,January,1,Q1,33247
11/01/1991,1991,January,1,Q1,33248
12/01/1991,1991,January,1,Q1,33249
13/01/1991,1991,January,1,Q1,33250
14/01/1991,1991,January,1,Q1,33251
15/01/1991,1991,January,1,Q1,33252
16/01/1991,1991,January,1,Q1,33253
17/01/1991,1991,January,1,Q1,33254
18/01/1991,1991,January,1,Q1,33255
19/01/1991,1991,January,1,Q1,33256
20/01/1991,1991,January,1,Q1,33257
21/01/1991,1991,January,1,Q1,33258
